query_id,answer
FXT1SQ1DiPMfoFvb,473d503c7f95daab 975abc8f05999266 0c07dcb8fef3e9ce 85e41c8c97c42bbf 9f80c757115f3814 1c12925aa0b4495e a89c66bad4652c6d af16015ad4359aba b40da2bc3a7d0611 f145653736082312 4c1b79bb3a06d279 1830d1c2435d3608 ef09a5c8298e3364 db5f1dfc32849977 35edb6893fde7fcb 21ef166e7a16665f c7e8558035a0d377 22d0e178d78786a1 5ce7a1dd0bdc58ad 9f19797daf30344e 85c70d391c53b1ba 78c812fe504344d1 21ed879302862d0a 091d3ba519cae4c4 ce883217aa1c1e19 50c62e5b1b2ebf76 ace36f7a35ac4827 0924f08c05d892e9 8d61a8c0561d7c9e 4d4c85c6ecd2d6b4 97a7282bbb31e4ac e2247d67168f6a84 2f41041088419e9d a3bfdcb5cacc723d 8753536822cafce5 9b2b62abba99438e ca4b7d1b05a56226 6b9f708569dc8554 d1a5290d8a72693e e7793a542cddf359 775a5536affd91e9 7002eb5ca674082d ca081feae51559c0 c270b6b66a157bdf a412aca75aac2848 0ae00be25924dce1 db637b946d3ba63c 5d7cc08170a09245 99dbdfb084c915cd 0b5e1ab29b7ecb5d
9DIDzJnvKXzWBr0K,262a6c2af47b7ad0 0bd9862b6a514d00 0b54ea7bfa9c4cf5 b44f333db1d5ee9b 41150284dc078fb5 3c65522e3562b74c 13d4808457e0b091 9306c157f7820a3f 7363378e89efff5a 8df2eb89e8c96b87 2c16e1e97ab74732 e0803457e29f22ad 2c86ccffe5f88eb0 a1b3bd86b69aab22 d3254e282fb2f128 9bca5c1deacd49af 2d308ae6e5669a1c c0136553330d6c97 f74d49402e6d9c9c 00640bc49f6f5ab6 58036f0d6ccf0cce 3f87104fed8c3414 5e276c8d9677ff76 528ca13c2b2ae6cb d9af126b74841d57 e70f4fda9dea950f d1eed631c1f0cde2 7476b5c5f2260a9d f4455bbc11ee58a8 7d36d3a5f63e31a8 43a1c826fb76fb23 5ea94abef909b125 acf9f24395fde80b 056738c069267ef1 cfaadf0650ef29a0 901d93c1d17567d4 eb0327e8f8a4c381 eb4712dfe7d8630a ced763b98648fb17 50de36a437b56a6b 55d7c29bfbf6fa41 3acec4bb65863027 71bbeed6e1c38a95 1f65ba40f5cb3981 2a3f17fd4cd174d7 bd4a3f5aa8537817 92905981127ae068 850ab2204d1270e8 57d2f2207f20423c 0f79435ba05f3fcd
XoRUcfOtglL8Jw8q,56625edf22afe09d 6dcb1eaa743502fb 6f1808e455eae978 34f3332f933dbd04 7885fafcfe7f9d95 e0afd6ddc27973c7 6ac873b4bb5febc6 fd5b7b3d36996c49 2b680326127fc32f 6861d80aa6574a7b 361978dc9b38458a 26bcdb2ceb3cb091 49381ef1551e759f 8a75d57fbcbc74e5 4d2a957a4f4fa3d7 3a5084e37a137e43 c7bbd1765fe63313 bad28c0a7e0bedaa f53defb856d3272c 302d7d086bf7da7e 06347fb68b02bce4 8ff9ba6f10a63467 e1fab2ccd7945f49 368bb9911371fb9b 94ebfb92c671a6af 67849d86226f7bac e2161ef6ef035f79 8757f962eaec6516 12d367bdc54189da 4cd525d3f3a7d82b d915b69ff6603742 215b9097ab0bd07b 4a01383a23ab2f9e 89857ae03e05c908 d70182050e69ae62 e8b327b18d9a5a16 30b596c6f3f38190 0238d92dd3fd2227 3dd65859234c86cf 1e4e90126a2a59fd 42f8b6b1de4a7a31 6aae02d2e4aeab78 5f465a1e6bea087d b683c10c4b47ef1b c1f91a2fb5041337 f30a73a412a1a7ad 670a871cc0b8bd6d 4381fc211cf65e02 6b32c24584e87cb1 a242e7d5d01819db
qhK8HFQAdziM4TUE,6f9dde97c99b5be5 133781574290762d 370e158e8f097832 fe0759f187b21104 c6ae46f6063cf423 2075be536d03890a 7f44b52c99f5dd06 fb752594315a3cc4 d7b16c42c3714470 16bf724911d642a8 1d4d06ac03418952 0cad005cbd348e26 bb8f4aa71682e308 4db21f8ffb806006 9d7209c9bf60dfc7 17c6bcedaecdc8e4 3f6c95a22a9eb7c8 0a0b908d2aaded24 a56ec5f422b820b8 9529dbbd5ad87686 642c04e888896b12 4b67194e5ae8d9e4 6f051f08242c59a1 568d21b89aebfb2a 4faae570350e528c f67a7a3f446ca2e0 9775ec28622c932e a6c4b16083917362 dedb8bdec5ce9170 1880e8c948ba6a1c bfcf112bc8a56beb 4d3260e58d6b658e af881026aa3a18b3 3d7a8e68541a317b 2947dfd3b0470838 373b723f4d1b905b 0869fcd5f69f05ad 8760741d579994a8 9cbe12c2f0acd34f 67ce33260cf59493 3d7bf4956ddbe578 52908fd79a63ea96 9a16910a5dba82dc 1e834f7d426881ac 2d82f7c9fcbd0a6d 5703ccb374694b55 838f8dccbdbace1c 102dc8fe1026884a 6ed9936b53e80104 348741951a723180
zpz8Y8mIKnovl0rz,9304b3610b64fdfe 5eb0b653b651f2ad 981dc8f62e49c83d b4ed24826ea454b4 9d6113499907ec18 6b493e249834aa5f c86fda71f7349258 1332f7c8c06d9cdb 6f5fcab26cc134fc c8c8ff851b5a3f6f 1fcbbfcbe9c48c1e ac0b80b64b599176 7e6574a37e091be7 d6d6b9e22ad0f523 7aa7215d86eee724 668b150d283e395c 15b11d6942fc9bb3 b304fd3e598af14c 352d28730d21f86b c3cc3d6c57522ed4 68e9e421e094d922 6357e45e34ae31e5 4c1b68d3fc04be82 7edbabe6541dd2c5 795f16d82420322a d91c13fa503b506e ecb5005658ecfafc 38aa7dacb336447c 89934f13c7e0814d 790aa7e9e369e434 f417114c8ea33ea9 4fbd6415f684fd40 8749880821c56cb1 952c10f69ba486a4 c41f501ccb338a81 b5fc67e5f51a526a c78b34b122cb9887 8ffe6020d2d34306 44f74cb2617c29d3 bcf3a4053c796ee8 9aa27abfb19043df 23a04c45e998cf7f e8bdf12d778b6f33 ae969fc21e1cde20 7d001e11aa40ecf5 bf7dcc093ec607da 5d195752d89ba6ff 0bb24661d0ff4c26 b9b5de1a0bf6622b 826aec2006a0167c
SF1zhQDEG2zg3jUF,c1ebf14de19e0d65 fcfd8f8e05813907 867400c697aa1d49 1e424c3cc1a05c27 248b8551720c6808 2d028f21b732e503 dd9655a3083e8833 9a2fc0caffb5912f c164ffea1a7243ad 896259ea57b2b469 bfed0df9b9753098 4db9dc1645080a65 d7b6ffbf84e47787 7df1ef03a3f26233 36c84cf0acec3430 b09b99773ca439ca e1c2cba225afb4a7 1ae5033dde1c95b8 65bf25f48cc8f3a4 819ad8c22b4043e4 c18c7dbd2e89a6dc d29271cdb0b3d8c0 8fa81e5b592b11d7 c1057888d7cecf81 628f6956b6d5a936 194052dcf9d5a00b 6b9ddbbac5046d09 a307dbed96e69bee 5e5c35da2292578a 4bddfcab2c93b3e8 ae03daf369fa02b9 d0e7766eb27d23c3 4af3dd05ca8229d5 b5f057fa1df9904e fe5fffeb06b4250d e0ceea01d5ba9d0e 71628bf910c24331 3f29b9ba0fcb9813 0cef7c3971657500 6d025995f02e8246 6e9eb41c1d68c496 bc581fca004c32a9 d457e50d11c6a360 671b4c6698a05b6e d719b589fb70642d 7d7f201d9f3182c6 bb8f754e40363092 0f8adaadaa4d32dc 1eb7bc5b5774f25c 373c4f705dc4d04d
T3sxqyRNmngP09eA,0cc69eb4c79fd876 1b535ed374b9d110 0b0e238ec2c691d1 23b78fa18f48af12 982e5d4b53f5ac23 fc583e0bc31eca67 ccf680eccf1855c6 bce53ac9651a79d6 d320bf9e99bc587e e196417c97976168 739b9d2d0c7ef2e3 fe5890aa12588031 d9d33f6536a0c589 526b1c6e1bfb77c1 84837233d27911d2 16f9018419f9eeac fe83587245bc2223 1308a3d8e1b6a8fe 4b2f6e6c270d228f 03f723699c6482dc 9b107a7e0a0f9e57 41c5474be5a42aac fcaba64dea99e506 a4a4ad7902f25ff3 6ab908955c6fb8e7 5c0d835ea82f710a e008e2cb578ab380 7bbb273f1f6c9ee5 ee1b843fab33cf82 8438d712d8a496af 7d9cad79c30b20fe e7d5a7d3e3a0b164 0e92be958cd46490 b0d6834e3ffa5c5c ead7b67ebdbac9bd fceae9842b78918d ff8c0b18b6ec705b 51c38e55164b0c78 edc61883dc0276b9 e253268573070146 f07352e65fe6b30c 19e97cb3a030a511 fd7ca2fbf077d986 05be47966a89d312 0396e6918760be5a 66db92903c9beebf e8ecae7af774e304 d439b805f0a9bc38 e08f4ce94c268cef 97514d7455bcbee1
Noh1IBaATyzfAY1W,468a23c8334bb8eb f69136c9e3cd7cd3 f1c90b98d5fdbc0a 5beb12cbd7f088ac 84431eba28bfb555 b9dd3aba51ebef13 1c313e644a31e892 303164de80d1b4c8 f892cdd511edcbdd d31cd0a6268c4ba8 b56c04224aad0bbf e8d217917dfabee4 5eab0566eee5bfa5 4852a2e115a7d298 5f567a5fb2644b52 edab9e210c9182f7 513a48ea8d701db5 ae31298efeae1ae7 d91ca24204912aa1 80e037b948b0c69b d1555faeb6baf5fc c855d34a9b08f5b6 4df6f8a658772bb3 e8ef72a7b5e4909a bbc50e7786771075 7281efdb8ff380ab 507820f21ad5a191 794e38ace345ed78 8fa3d6ee02d8e860 64d7d9a631e96033 596cb7dc7e22acd5 2122196bf16ba6d0 26a008288c4b9712 ec387356fcbaac89 3e5212dee27ad8c4 9997c80169e5bca5 7dfbe8a04e1b472d d9d9595f1dd3341a 50842116a481d257 18c91a66ace011ad 79e8122015af82cd 5c5d2acf2ecdb47e 385d7a781d5838e6 cd145b61ee23a91b a3709a5bdada0348 a3853f8b9a46ad57 e30192db04192aec 22cd6800147e4b62 b9dafcc437acad7f e3765915d93ac531
i6mUjFOstuftfSk8,b9fa510f2f058277 dee928e6084271df e9a46b69668eb313 4a2268b9fb19a3d5 ae63015a4cc94583 c5b7a4149a463bd0 67ece39c17bbf092 4eaca9440da6c625 80332cd45995a27f 1be898224b30cf34 21be6a03e9133ea6 2da90e689a632119 46f77981726b869c 3001cdc9ae92429c 28c66eb9c298e06a ab0786152d3dd828 5ae7d2d25f0c0b2f bd38144ca2052799 e0dd3ef27c062750 097317ca4a84776a 4aa393730886eaae fa25d857ebb58ee3 563e17210a2e3f5f 93b93c5e0eb03cca 590c2a6cf043c31a 8b55cb9cebc6d268 037eff790bed1d2e 60092dd4e8f27a4b 0e4d203167b8abde 47ef09ad4107907d c064164a009e940f 734af59db0484aed 0b3c37c1a3356d11 618cd806ce964cd5 3814081d3f6e7841 d9d9351a8c1f87f7 79e14d57fa740c8e 89a913520c17ccfc 56c4480278c98165 8b8c454449f5e1e1 24609b750bcd672c 7086beb9127932a8 d8077af8f3311e31 7b61177f8a752daa 86e1c4ec3731e079 3d95c393114cc9c1 341bf29cbc8623d5 e3c3edbed99f3469 c5ee6b9448a3540f 490864f9eb309a5b
yCtl8W3ZWYRyRfAC,3ca12c2318dd5825 245d2d24f805d4fd 4a1f67f0d1068de5 b25302277a388bbf 60eb173dcb24ae5e 4fc7190ce24e8197 81cdb4e96fc50287 5d1e9411e565cbc5 f1cdbd7e4beaa617 ab5a387dcf99823e 976c088595340a8b 730493b3f1bfb22a 80ebc67ed2aadd01 972adabc0afef9b2 5db03ea60979e0f5 8c38fa69461bfe38 8e7f5623e2aef921 3167ed74d390653f 050b3dccb0af5bdb 8e78e94728c322dc 87923942233e98a7 dcd4817302518a57 710de36e950dbf95 7da3b2d515223bd7 0a98c99348a3e44e c794658a0f8b12f4 b80b5cdc5096466f ef2e07891333bc87 62969b9dcc62cfef 26599d4d6624ba19 7563b9958ccb627b 09caddababf40978 d6a41a818f08b5bf 12bb4512f9fda1ab 8a4813518d1d9206 6f8f552679d1f87c 09e89541fd68d3af 111273e36a3a438e f3d59f2c34b92342 4415fa51313db13d cdf20472d47aae7f 5316712dc35864dd 29d77f6ee9886b6f 6e7e9385b9587762 72b619c8e3e6d74d 648f32260cb0e2fb 75ff92040fefb7de 681abc356eb628c6 8fae5c9ab0ad9b34 3d3f6f4d07092fff
eLypTSoIY0DA8Vzp,15b1b0bcd36315a3 a5cdc947ad747a55 4af845bf13f9c9ee 8f6876a8aade1d74 46356dbdf4919a9b 8b8ebe8df70952cd 3d0b39056667a456 9bb1dd203b9a0e23 b5c8d5485c011c96 225810b43c456025 10c59f01f5377b09 91951a36566067eb 8ef4bc1b10754b8f d0da38f2c4f65ece 7782bb13d140fe9f 2602a28983b7bf20 259f33765271b5ef 3325c863fe4b8864 2e1adbbbcefa4df4 aac7f602b292d452 f8e7101d874df8fd 883f7fd0dd9a1c58 255adfcf318d7b82 36d1c82f76e2c32a 42bef8dbf9aa87e5 0b62b7b531899236 a52c1a85ec477ec6 fe2f1ab937cd6e6b 130cd2696c86615b 131c2cbb2323b8e2 dddb410a552abf60 51c1ab9131331325 ff500da5834d91a2 acee278845c2dd74 5f7cd8337fbfa9af 487e7f5562cafdc6 8423037f3b112af3 57e55b9903b56fac c0860ea81ad7a89b 6fb8b175b8ed8eaa c8ef7e80a6e8a025 c8b0b8ab153412e1 e1dc764809309c6b 88c414dc1287ae9c 0fbb503ef50a74fb c9382ae8cb60ae5c 861c7c51dcaa2a05 8bbcc34d4d883a72 b181204145b9d52c ab025fccfa43cb76
XBrInbSDudej87WP,e1b81a193640ef2c b8d97579b6b22336 b428822cc70eb432 9fef533cfa5910e6 a0c8835674657aa1 61978e0d88979334 74000bd1680980e3 f0c5023fad86cc18 ccd14264b85fa587 d1ef38861037de12 7f7a81e39786c799 be456ea2e5fbf0a4 ab579882805a6fb2 d7f6e59c69b653c0 3f1f5eaa8081ddb3 fca02f16384cd348 6d57665eb900d257 60d7d494891b5ae5 c5488fdcea1cf214 adb439ef9330597a 3850f193423beb53 bb3926454d1d0de4 bbbac504c36ea953 c5a2565cc8f27293 bdb70f4e30a22be6 6eb7a10b977f823e afedee416c719394 8b2c60c3c75d7c5e 5152f88bae0a4c39 80b5f7f3c45eda9f f6d81fdc5e39cb68 6d4140efcdb16ad5 f03286ec2b1bb50b 0b5ead8a12a78933 6906f62288b4ceda 03a82e8d242d2b3a 6d978fe4ece087ea 2bcac198c9b47be5 7b9782592693a3ab b95a9ada30e07e08 bcf5a497821fd654 e16449807804a75f 4e6bc699d9ae7131 02e2133645b1ac1f 3f9862cbbdbb6bde 36efa9e8d2271aa8 2df445ec9f87402b 2f302e1de4005d53 3a448397c30a9e4b df5b2743b09f59e0
HmT4YuGGvmUcWdN7,af67cef23e1b774f 9b39951a408891e0 88d19b0396ce93a0 27dad522a7581e5c 07c7fd0bcd0830ed 8a08aecfd29ae141 3ea6ec6891548385 0c68c40ce238a6a6 185b37912f54d625 54b1dfb3a6d8b11f 5ef3f512a489b10c 36de19b3ca613bd3 5de36276595058eb 6be79f396dec6552 7bc567381c6f160c 7f91ba6c311d292f 8b2458641b0392a8 86fe940d184f120a 38869c2b5a899e1d eb1635540ec2de95 619e2174574230e3 7f158f2d8a3135bd 06560cafe4b51b67 f00e3610a39042f4 b60d84e4099a9f21 a9b07c95debbce4b 8db2ba95434a0948 7bdfd0a6552b3e12 4738c7bae02b2518 9ddfb89d489ea0f2 03184318a5f6019e 050fd87f564e9c68 f49ed3967b3f5d0a 6b0641f4cc1e7106 dfab17a8389d76cd 593c36208e34a258 0f4c06a7381bd839 405a63f84ec9b882 f9f38359b5b21557 e867badcfea12f79 ba3dbe36f8172464 aefe8316a35d46bc 9ba685e90f9fa9e6 8fe1eff3fc268dc9 40f58bdfdc380771 c5bf3326b6f281ef 8870def87bfcf87a 1643653c27a555cd 5df0178d554cf974 3912aecf5d26e93a
pDggTg7u7ZpxgVhM,cd96117e5e7098fc da03d79dd4bf32ad aec0d4d8a2651f99 de89d053f4dd5e21 1521cf0da4984398 1438e0d9e5b2d810 274b03b6795b6b71 6e00c950ce536326 e356aa93b4e37768 79f4e49f62705539 d3b37037a9a3ba71 0b765fad4fbe5f67 27f5a67fe3717db2 8fc233977634207e 08b926a2b03209cc 90da515fe65a48cb a32470e1040203a9 4adb1bd7f3d7a292 b7d9d047ba3d507b 5f98661c16a47c2c 8ade72ff5dec8f7d b9c18e929c12bf58 adde122a087c898a 9b3ad6b1b7e782ef 0c9560af89f74b55 8f8bb55c225cdafa 84bb3a2f2177bb8f 8ade7c5fc86dfbb7 3addb16a14a85ce6 0f2a50c0041e3baa 8957a52ac49e6bf0 2fa8ed1c7f4b7c1c 17c3bf9d71bb6515 22dcdb5b61ecc38f 28024b30c5c45236 895a2871f9d4db28 6163a680d20a61be 8ffe762383d31920 e5a75f0fbbe0b403 3db4a8d56e318f1b 83aeea802ca980aa 05702b2b8a9b990d 2711727f1f7127b3 c198009ffd43ac93 fb57ef3fb3fc27b9 fb339309e5b10985 286ea26d1fcd4a54 7d5c90bf4b9f8c2a 6d9f4c36d6e55276 086b22f3588e0057
mER4NMuCUOZawFsU,14dad50b7da9d6c6 f291c3dba1936526 7ffb14dfdfaf1f39 56e26f448e62b4ae 44fc6239f571f415 066ac9cfaad13f1e 8415ff7474cc2f68 e63bebf988e37981 4512b720d55c291c a5b37434385fdc70 3621f182033e58cc f607aeb47e860103 5d96495be2c5597f b5da15fd79c34617 070d06c800557ec3 2e3bdd8afd5a046b 5481080fef2bc596 52d9f437fca2cee3 485c8d218185c0ac 9f517effb51381ba 53636bb6ba03d8ba 61d3d9dd4755d415 cb83b71ef62a002a 3c7cb9d0f68dded7 8e46b5022c111ea0 306695027216416e cf73762726187a76 d7b002c21a1654f8 c7e4063850a01bf2 c10e4273f96d14c1 297962deb6e32b5e d8b1a647dfd8ccee ffcf7a821ada0588 f4cfa45c617566fb 4542950ffcbb1dce c7d843daf9ce9b17 2ddf38810959ab98 abd65d1e7c4758a1 379bd21c01cd970a 407a24ff1219c50e 48f92108678c115a 0282381840b019b0 b612df5ecf029894 82f7da4bf6147977 69615b292eb9300a 50de4a9476378148 27517335017abdaf eff0693f491f522f b19b5ee79468227e 0e99c27c35e540e2
0jIjGkWFVjG4hvyU,a551a30806850711 2390df789b2fcbc8 86f6aa69a0c950ee 9ae371c0234ba34a 95de763766d2d3ed a72f8c7a9e5fdce7 2f1859acf827b1b5 3d843adbf372493b 5081d2ff240750e8 a67c09232bea2f7a 0677651116c6c6b2 0aa83c2e590081f0 a52911391ecfbd8f 99ec9425ef0bd2ae f032fa7aaca69d97 4176218f10563f29 793a694fd8489ee1 fd10ecadd1695781 fe7b53ea505efd8f 57ddba3cefcada9b 39ae539dabd4be5f d3930e81553ca042 f69cb83e29a8afe1 f313f87df26ad2cf 5e0d507253c89fc9 d8f55f0d2550d55e 1cc8c7d7be7aa980 d556720c50dd2868 3b1464ec683ee1be 57de824119f1e0ff 8ab5f1869d442b0d 53893573a865cc01 4698011c6f969a29 0ad32de1c968aea8 7a7bcea9961b0bfb 1c1cbd1adeb09efd 42adca7a4f0302ba d6b22a934eb9273f ca31f797cdb4b65f 552f4428c3edca91 63f9cdd710ad69e8 946418119c4ed79a 5cf3b77c6c3f130f 1e4fbf619020467f c3a18975e00a8dfd 4423a5fe84a6d7af 5654b38dabb29214 1cd60bae5892bec6 e5bb84133c3c472c 0f509b9cb33bc47d
ZdzO4VPi5jMuvAfu,842cc93a4675e0d3 70fa422634fcb625 bafb8ae126b4f260 6ac9495e468eeb08 2e4acbe742978e05 6504a32b976c0302 f4c7a4ea4aa48ada 57e3db51396c5f1e cc9269b57f5b66dc 1be2472b2ddd97d5 c84a6155109e0211 9fc6f542ac737400 5bfd10ec6b71e09e e7dcee344ff7bc47 762448b57721c0c5 d952e3b4e2b87be2 4b03faa513515e8d 962cbaaebb93fc9b b5e911335fbd6017 17cbc3c8bf6f4133 73451ab8603cf20f e2c1bf1c76af2155 ab375792ec431dde 09c54f8f598c2eab a5bb599344c87116 3f963b5e30e832d9 c44a88a213334dc5 d665d3c60f61fba8 918d322522df0f54 2f002fd3e5600323 09bc82b07e7e3ce5 b6c975aa3a072184 bde469645e13f153 23077cd5d7f66ee7 d0042fac3cadbab8 1718babfc0f5c26c be1199430ba12f19 56883e5df1e6a424 3b51bf4699a2eeda 7dd8dc5e0a603d1e 8e00bb46ba6e0f25 0f51c639d3c5f187 eba3733c32127863 c53e6d5d149b46b3 53c5ca78cb286345 a319523344137553 d2d61d6a621ed66d 5cf091cdf6fb7764 8a0ef91da09445ad fd289932ad17ac43
FM9zTUpHwz8P9bkv,2ab7409061abf872 cb01a3c47688ca03 fc53331ba9eabbe8 02def0ebf6930361 b127602b1cfc503d d9e98ad9d8f6aecf 424c1d1f98b1c20f 13e3737c917da017 7e2aa3a9305f313f 0b1a4b3fedac2113 846dddb42965c77a fe856dd45fe0325f e9f70f07bbbe6179 5d6d8fa8865c2ca2 cca84a9865da5cc7 d2ac386d155418de 2443a22bb57f542f b42bfbbcc96f33df 2dc2bbf7f97b8e34 1a53a315fe99e624 93632c8e61a1d4ae 548b5f33f64ea780 f03b74fd6ffa12e0 489fe8c2d3d665dd 593c6f5069e85eec f7cd5caa209b63ee 4d0578abb3c7a8db 6f7722e16131ec5f 0142d676c19c2d6e 476fd36e03fd6e93 0bb0eda8477e7ab9 5a8b6079a4f13a77 3c23257f29ee6c2a 4b4b894165e70baa 5bcf24b3c364d156 2836d6391c846840 5ebcf44962b25b7f 7e3869b9ec7aae28 e3e3479f89953dc8 2abc8048afc596c4 a5abb5f5656976cb e48493faf6cea91d 0241b76e02467c4e d08802bb50bcfc1a 557dd9f0ce47aacf 3b6b87df96f5fef2 b99584801f5e9525 6542269fc75a1eb7 2bbce3fa17332521 302faba1c83cd025
1MqJXe0nH4uCwN3E,28489e4591aa8c89 238c68f22866e920 645637f12acf2c37 fe8450cf897c1789 0e7240c0e6ba6661 1049a23dfa35aef6 647ddca1ab90ae6d c531cdf076317aa0 8683b1a108e47d51 14fd6dfbef3f07e1 f654e60dd0a22b96 46c4ffbdb50c174a 83bc3fe6dd2c462f bf6ed0b507e0caad d7d4ff55cfaf0eff fea3b2f20e2f7991 ca4d7a13f64623a0 4baab59386b7729d ad5f4e8113fad80b a1fc494e44a3d531 88a85cec0844aea9 04860a15069ddff8 709230e584d6fd7f 6543b2bf8b961ac5 2d514d802fcba072 1c75c3aba5be2004 743d0777bf12c30d f84abd7b12b83cf3 3c5f4c977fdd1215 26bcc3d552b4a483 1b7a29bd3e2465a8 56947c0a77f4a71e 9a1c956c014fc6dc 95ccebe0be342216 d86f4c98eeeb67ec 2365f461386888af 5254cfeab6aaf2f4 58123c5489776d3e 9256436f1b0ccec9 06fb86e77759c440 7c39d5d97e6a1777 e9e3029c723a1904 25c3957f5fa1fbb5 f6ba93470c6d2236 5c235e10320046f5 fd821ad8e1e80dd0 afcaa12e9ac4c8d2 577232e9e729c184 db28f276ea16e05e d282ff1518ca6e4e
BxcqtOFtBHDiX3Sq,364fdba25bc9b84e 13d37987145cc11a e0a1653295b8f3e0 77211cc11d96b034 0b879b949e539f57 0b6a5ad5e868728f 16be58f4ef425bac 1c4a6d90f7c3dfee 6eb26594d4cc17e4 bea6853aaf25aa9f d3fd81164a29803f 21d3317d6e78695f d224112d8659e7a9 06208750d69637fc 64ae05c839a8da65 c88d1f1a5f8b6198 9dc342290c863ce6 5002d295ef107cb4 8aa8b82c86be0619 f1c55be8d45cca98 657826114d99a5ec d733e9b79478026c 4a220eda1dace957 2e17ef09bf7a9a48 1d16a720c3ee8659 abcdc73ff5abd860 28fa1fede34cd692 b9884f3a73bfb9f9 7d32d97e841a764f a6a5c0e73b461b8a 494307251a598b59 618b08a4f0a6e2fc 3f27f175a64b9dfa e1ba2ca9c14b09ff 63bd53aee0ff400e 6982864308c23b81 1d43d46863b12785 00497c98f4c1df1b 1f7d417fd9018472 33b93b7ccee3c722 78ea36b003eff507 52913bc8631151ab a4964de59b70a754 9db6a57e83283ce3 22ef9872d022c0be ec38560d6ce47d06 5c69742cffb30d1c be34ef99a90cef69 b5de1ea92113b2dd 4e7ee51b7276a0a9
8cVIYyVzOmEmKPFE,9464b98eb570523b c1468ac81868c804 4a4d42aa6727ddb3 d8b891ea6cdd7a78 a102926c20541ff2 03e7577b8bd02317 8a5fb0c4a955fba7 a821e5b98d607e22 fb424fecc0051c9b c129da19ec8ba5a3 b360f17745bf70bb 9161cfd10b9607ca 0a54c53b1058abcc ea13379f1fd34b8c d28353f0b0e3f5e2 c11dbfacf8f04cd0 9e8d2fae98992ea9 292186c010023c51 44693b4af5e20d37 e41be5ce872310e5 c2359656e18dc0b7 598f5b88ab5e3692 0e38845a9dbee3a2 e842d436058a70e6 df846b06a5026f1b 35ddb346c5625e66 5b50efa02d25a2ba 86289c49351285d2 4c5e0f5b5e6a03e6 5babffa46b911e45 7ff1fc0f1adebbeb 9dc7c1ddd1b44b24 8807ae3153dea606 20dce1696befd963 1885d08b4083c7ce 432f8b1ea2c32226 b56081b98b8c5d3e 8909214e8676763c ea489d6eb3e55fe8 d653d221f083d32a d286a0edcff796e7 7d294f4c95d7f35f 8d13cafcec7972c1 c3f3ded9d43e53c6 88249f66e0517704 7424bf8b655d4653 8d685bb1c2344bae 52480ffe5d9043f9 345d7cec46058349 7e688cab8bc4954a
pDgLvPwYzmVNBReJ,69f1d14bbc604d56 ec9a512a6523199f 150a6f38cb4601fe 40f619e89fa6f0d6 ecba9d15e2062c81 e2e3550416dde4a9 f625a80a1f3414ba 3a1ec267c1619d8c 2163c48c6853d87c b7027e3d93c289a1 878c09ee31e5323e ef3beae7f56bf54e c543f82e35d3e96e 2540bad8941c7310 7c2af6415533bbf4 00d472db2fc247b6 a40e39508a1366d2 38bb25962ed00fbc 10d854514933533a 6610507c88809cd8 da18580f9013b661 0e61ccf1c798e0c6 ae76cddf86ed9f31 3dab91d1646ec769 ddb15fb3c7c282a5 ce3f4e34f3f6ff19 b9408decb49bae9a 3a5e067d2614b741 e6dee6ce6fe0358c 84ec640a95396703 3a56165d7d3bad68 9fcd05806dc84652 261c1cb42213a3f6 7a3617167067de70 1e764798bdefea61 a68709347c12769c d7099c72cd2981c0 13857588a1dda3e9 be6063aaa437e011 6c92998161a37cf0 ef16a2941de8fa45 8dc9f99056365436 d60a56e283683404 744fe44dec4811bb 2cf24633f4199216 3c64fa066f30ac98 240e7aaffde8bb3b 02f64e5d6199d523 49d4977558cefc5f 03bebd514ccbf1f8
LYlZcER1Ie1WNQhI,56725bb1e239755e 5d84bd4447a269bd c7e0093aa2306f81 ec2158ca141f026a 893292bca76dda07 27f0f62aaf698ce4 ddec2bd4e71ca1ee e9e5f7d6c5244b80 30ad58af208b48ae 26b0f8815b6c796f 1b512bcdf5db745e 0d27352a9e908acd ba8998ddd978e2c1 48a41f33c0d2497e f22111a40f18adf7 37446c84e070e424 ce85b43494084db1 66d9fb428e84db35 f883600d277da978 c1115841b50260d3 5905eef60f16acbf b2779bb6ff6d18ce 64fa975246d41dc0 d8ce26c434f8076f 4d120a8e05e77552 e61c40ef3df25b05 75e16faa1e50a698 9af577e7a51ff161 3d57ab3f6c15347e 1069505b2f38df6f 50beef0237636d4a 7d7db60452d2f5bf 6b79cd27d768aa8e ee3ac67da19d005c 8f489694d2882ec9 ddfd8ba755daabe4 7404afb7abe2034b dac8e492e50b337e 1c9102e3468cd112 24e5713c93efa07b e32e786d9bb61d1b afa0cc7ed4740c9f 162248405af508c3 eecfcbbc760eaf31 0cad35f0d0b7fe12 49ab5a30d1238de2 9cbda429251f7962 1a67b79e745389e9 0488d568aee2c818 997843257df9430f
